 0 , 30.7 
 1.0 , 61.4 
 2.0 , 92.1 
 3.0 , 122.8 
 4.0 , 153.5 
 5.0 , 184.2 
 6.0 , 214.9 
 7.0 , 245.6 
 8.0 , 276.29999999999995 
 9.0 , 307.0 
 10.0 , 337.69999999999993 
 11.0 , 368.4 
 12.0 , 399.09999999999997 
 13.0 , 429.79999999999995 
 14.0 , 460.49999999999994 
 15.0 , 491.19999999999993 
 16.0 , 521.8999999999999 
 17.0 , 552.5999999999999 
 18.0 , 583.3 
